species,PA,bio12,bio1
Plethodon_teyahalee,0,1276,55
Plethodon_teyahalee,0,880,64
Plethodon_teyahalee,0,839,200
Plethodon_teyahalee,0,977,102
Plethodon_teyahalee,0,888,75
Plethodon_teyahalee,0,1079,132
Plethodon_teyahalee,0,987,92
Plethodon_teyahalee,0,922,69
Plethodon_teyahalee,0,1002,112
Plethodon_teyahalee,0,1026,110
Plethodon_teyahalee,0,1063,71
Plethodon_teyahalee,0,985,99
Plethodon_teyahalee,0,1032,89
Plethodon_teyahalee,0,944,95
Plethodon_teyahalee,0,1075,119
Plethodon_teyahalee,0,791,85
Plethodon_teyahalee,0,1075,126
Plethodon_teyahalee,0,972,34
Plethodon_teyahalee,0,1059,107
Plethodon_teyahalee,0,1021,118
Plethodon_teyahalee,0,1334,200
Plethodon_teyahalee,0,1021,127
Plethodon_teyahalee,0,1079,135
Plethodon_teyahalee,0,1027,117
Plethodon_teyahalee,0,801,48
Plethodon_teyahalee,0,1322,201
Plethodon_teyahalee,0,995,102
Plethodon_teyahalee,0,1010,126
Plethodon_teyahalee,0,954,93
Plethodon_teyahalee,0,1068,75
Plethodon_teyahalee,0,1098,20
Plethodon_teyahalee,0,793,39
Plethodon_teyahalee,0,949,98
Plethodon_teyahalee,0,954,73
Plethodon_teyahalee,0,834,193
Plethodon_teyahalee,0,1575,194
Plethodon_teyahalee,0,1012,125
Plethodon_teyahalee,0,1040,106
Plethodon_teyahalee,0,1002,84
Plethodon_teyahalee,0,1006,124
Plethodon_teyahalee,0,954,85
Plethodon_teyahalee,0,986,116
Plethodon_teyahalee,0,1379,191
Plethodon_teyahalee,0,1072,105
Plethodon_teyahalee,0,979,94
Plethodon_teyahalee,0,1080,101
Plethodon_teyahalee,0,922,67
Plethodon_teyahalee,0,1137,70
Plethodon_teyahalee,0,1469,169
Plethodon_teyahalee,0,1510,179
Plethodon_teyahalee,0,973,77
Plethodon_teyahalee,0,950,79
Plethodon_teyahalee,0,834,85
Plethodon_teyahalee,0,870,54
Plethodon_teyahalee,0,966,94
Plethodon_teyahalee,0,1012,128
Plethodon_teyahalee,0,1427,169
Plethodon_teyahalee,0,1061,114
Plethodon_teyahalee,0,850,61
Plethodon_teyahalee,0,959,110
Plethodon_teyahalee,0,1099,65
Plethodon_teyahalee,0,1070,89
Plethodon_teyahalee,0,1053,120
Plethodon_teyahalee,0,862,42
Plethodon_teyahalee,0,992,107
Plethodon_teyahalee,0,1372,170
Plethodon_teyahalee,0,813,200
Plethodon_teyahalee,0,992,132
Plethodon_teyahalee,0,1007,123
Plethodon_teyahalee,0,1030,128
Plethodon_teyahalee,0,962,99
Plethodon_teyahalee,0,1029,54
Plethodon_teyahalee,0,919,45
Plethodon_teyahalee,0,962,104
Plethodon_teyahalee,0,1024,130
Plethodon_teyahalee,0,1021,127
Plethodon_teyahalee,0,927,97
Plethodon_teyahalee,0,1381,173
Plethodon_teyahalee,0,1001,92
Plethodon_teyahalee,0,1055,54
Plethodon_teyahalee,0,1078,53
Plethodon_teyahalee,0,909,61
Plethodon_teyahalee,0,1002,84
Plethodon_teyahalee,0,860,80
Plethodon_teyahalee,0,1001,112
Plethodon_teyahalee,0,1078,112
Plethodon_teyahalee,0,1018,51
Plethodon_teyahalee,0,972,104
Plethodon_teyahalee,0,848,85
Plethodon_teyahalee,0,1528,200
Plethodon_teyahalee,0,1036,105
Plethodon_teyahalee,0,995,100
Plethodon_teyahalee,0,973,36
Plethodon_teyahalee,0,1021,127
Plethodon_teyahalee,0,833,196
Plethodon_teyahalee,0,950,64
Plethodon_teyahalee,0,1056,115
Plethodon_teyahalee,0,966,107
Plethodon_teyahalee,0,1297,181
Plethodon_teyahalee,0,941,98
Plethodon_teyahalee,0,1047,122
Plethodon_teyahalee,0,784,77
Plethodon_teyahalee,0,1072,120
Plethodon_teyahalee,0,1028,89
Plethodon_teyahalee,0,996,128
Plethodon_teyahalee,0,1021,132
Plethodon_teyahalee,0,1446,193
Plethodon_teyahalee,0,987,114
Plethodon_teyahalee,0,1404,195
Plethodon_teyahalee,0,1392,173
Plethodon_teyahalee,0,865,79
Plethodon_teyahalee,0,853,57
Plethodon_teyahalee,0,1590,184
Plethodon_teyahalee,0,1041,92
Plethodon_teyahalee,0,791,81
Plethodon_teyahalee,0,913,59
Plethodon_teyahalee,0,907,79
Plethodon_teyahalee,0,987,91
Plethodon_teyahalee,0,991,94
Plethodon_teyahalee,0,1080,115
Plethodon_teyahalee,0,942,104
Plethodon_teyahalee,0,785,86
Plethodon_teyahalee,0,987,112
Plethodon_teyahalee,0,958,86
Plethodon_teyahalee,0,987,126
Plethodon_teyahalee,0,848,80
Plethodon_teyahalee,0,1569,185
Plethodon_teyahalee,0,992,107
Plethodon_teyahalee,0,1391,174
Plethodon_teyahalee,0,1499,196
Plethodon_teyahalee,0,931,97
Plethodon_teyahalee,0,1391,174
Plethodon_teyahalee,0,1069,142
Plethodon_teyahalee,0,1410,180
Plethodon_teyahalee,0,929,97
Plethodon_teyahalee,0,969,74
Plethodon_teyahalee,0,994,92
Plethodon_teyahalee,0,1159,70
Plethodon_teyahalee,0,938,65
Plethodon_teyahalee,0,1001,64
Plethodon_teyahalee,0,1058,116
Plethodon_teyahalee,0,957,104
Plethodon_teyahalee,0,904,64
Plethodon_teyahalee,0,909,80
Plethodon_teyahalee,0,896,85
Plethodon_teyahalee,0,864,61
Plethodon_teyahalee,0,1322,204
Plethodon_teyahalee,0,1045,88
Plethodon_teyahalee,0,947,102
Plethodon_teyahalee,0,1286,181
Plethodon_teyahalee,0,1620,194
Plethodon_teyahalee,0,1033,105
Plethodon_teyahalee,0,1030,128
Plethodon_teyahalee,0,922,69
Plethodon_teyahalee,0,1276,55
Plethodon_teyahalee,0,939,103
Plethodon_teyahalee,0,910,108
Plethodon_teyahalee,0,1594,197
Plethodon_teyahalee,0,1379,173
Plethodon_teyahalee,0,1078,105
Plethodon_teyahalee,0,1056,108
Plethodon_teyahalee,0,987,91
Plethodon_teyahalee,0,1041,86
Plethodon_teyahalee,0,917,55
Plethodon_teyahalee,0,1058,116
Plethodon_teyahalee,0,1052,122
Plethodon_teyahalee,0,1137,69
Plethodon_teyahalee,0,992,107
Plethodon_teyahalee,0,1079,85
Plethodon_teyahalee,0,987,112
Plethodon_teyahalee,0,997,128
Plethodon_teyahalee,0,897,61
Plethodon_teyahalee,0,1331,193
Plethodon_teyahalee,0,1165,62
Plethodon_teyahalee,0,987,112
Plethodon_teyahalee,0,1022,110
Plethodon_teyahalee,0,985,73
Plethodon_teyahalee,0,963,115
Plethodon_teyahalee,0,1029,128
Plethodon_teyahalee,0,1008,89
Plethodon_teyahalee,0,950,84
Plethodon_teyahalee,0,1053,106
Plethodon_teyahalee,0,868,78
Plethodon_teyahalee,0,1290,182
Plethodon_teyahalee,0,1050,127
Plethodon_teyahalee,0,1046,107
Plethodon_teyahalee,0,1170,175
Plethodon_teyahalee,0,1566,190
Plethodon_teyahalee,0,965,97
Plethodon_teyahalee,0,966,80
Plethodon_teyahalee,0,1054,116
Plethodon_teyahalee,0,915,57
Plethodon_teyahalee,0,1079,85
Plethodon_teyahalee,0,964,104
Plethodon_teyahalee,0,1028,94
Plethodon_teyahalee,0,1057,84
Plethodon_teyahalee,0,1046,113
Plethodon_teyahalee,0,1121,64
Plethodon_teyahalee,0,870,59
Plethodon_teyahalee,0,977,124
Plethodon_teyahalee,0,1068,69
Plethodon_teyahalee,0,958,106
Plethodon_teyahalee,0,967,79
Plethodon_teyahalee,0,1465,174
Plethodon_teyahalee,0,990,106
Plethodon_teyahalee,0,987,92
Plethodon_teyahalee,0,1544,191
Plethodon_teyahalee,0,1132,49
Plethodon_teyahalee,0,1314,180
Plethodon_teyahalee,0,1056,91
Plethodon_teyahalee,0,1550,197
Plethodon_teyahalee,0,1032,75
Plethodon_teyahalee,0,897,83
Plethodon_teyahalee,0,980,94
Plethodon_teyahalee,0,1006,131
Plethodon_teyahalee,0,1451,195
Plethodon_teyahalee,0,1075,124
Plethodon_teyahalee,0,1068,69
Plethodon_teyahalee,0,936,103
Plethodon_teyahalee,0,1365,180
Plethodon_teyahalee,0,1136,67
Plethodon_teyahalee,0,872,69
Plethodon_teyahalee,0,1466,169
Plethodon_teyahalee,0,1013,57
Plethodon_teyahalee,0,1038,107
Plethodon_teyahalee,0,1180,44
Plethodon_teyahalee,0,1167,175
Plethodon_teyahalee,0,889,75
Plethodon_teyahalee,0,1426,192
Plethodon_teyahalee,0,1021,124
Plethodon_teyahalee,0,1158,37
Plethodon_teyahalee,0,1585,191
Plethodon_teyahalee,0,1021,127
Plethodon_teyahalee,0,1276,182
Plethodon_teyahalee,0,1492,194
Plethodon_teyahalee,0,1012,102
Plethodon_teyahalee,0,833,196
Plethodon_teyahalee,0,1105,47
Plethodon_teyahalee,0,1504,194
Plethodon_teyahalee,0,1030,128
Plethodon_teyahalee,0,1105,64
Plethodon_teyahalee,0,1052,120
Plethodon_teyahalee,0,1159,196
Plethodon_teyahalee,0,980,74
Plethodon_teyahalee,0,932,63
Plethodon_teyahalee,0,1375,170
Plethodon_teyahalee,0,1072,104
Plethodon_teyahalee,0,1446,193
Plethodon_teyahalee,0,860,198
Plethodon_teyahalee,0,987,124
Plethodon_teyahalee,0,1001,92
Plethodon_teyahalee,0,987,124
Plethodon_teyahalee,0,938,61
Plethodon_teyahalee,0,896,67
Plethodon_teyahalee,0,973,104
Plethodon_teyahalee,0,1071,142
Plethodon_teyahalee,0,864,61
Plethodon_teyahalee,0,1039,76
Plethodon_teyahalee,0,781,81
Plethodon_teyahalee,0,867,86
Plethodon_teyahalee,0,992,132
Plethodon_teyahalee,0,968,99
Plethodon_teyahalee,0,986,93
Plethodon_teyahalee,0,1117,198
Plethodon_teyahalee,0,1324,169
Plethodon_teyahalee,0,1053,61
Plethodon_teyahalee,0,1283,184
Plethodon_teyahalee,0,1025,114
Plethodon_teyahalee,0,1009,94
Plethodon_teyahalee,0,1062,108
Plethodon_teyahalee,0,952,93
Plethodon_teyahalee,0,967,100
Plethodon_teyahalee,0,953,69
Plethodon_teyahalee,0,1033,62
Plethodon_teyahalee,0,922,69
Plethodon_teyahalee,0,1563,194
Plethodon_teyahalee,0,1239,179
Plethodon_teyahalee,0,1022,74
Plethodon_teyahalee,0,1028,66
Plethodon_teyahalee,0,979,100
Plethodon_teyahalee,0,954,103
Plethodon_teyahalee,0,824,51
Plethodon_teyahalee,0,1064,47
Plethodon_teyahalee,0,842,190
Plethodon_teyahalee,0,1033,114
Plethodon_teyahalee,0,1000,68
Plethodon_teyahalee,0,926,99
Plethodon_teyahalee,0,954,73
Plethodon_teyahalee,0,1022,117
Plethodon_teyahalee,0,1361,198
Plethodon_teyahalee,0,991,48
Plethodon_teyahalee,0,1024,130
Plethodon_teyahalee,0,1049,120
Plethodon_teyahalee,0,1015,97
Plethodon_teyahalee,0,963,110
Plethodon_teyahalee,0,1596,197
Plethodon_teyahalee,0,785,84
Plethodon_teyahalee,0,1058,116
Plethodon_teyahalee,0,837,78
Plethodon_teyahalee,0,1386,174
Plethodon_teyahalee,0,1428,169
Plethodon_teyahalee,0,1050,127
Plethodon_teyahalee,0,872,59
Plethodon_teyahalee,0,850,52
Plethodon_teyahalee,0,865,79
Plethodon_teyahalee,0,886,78
Plethodon_teyahalee,0,1623,188
Plethodon_teyahalee,0,986,94
Plethodon_teyahalee,0,1059,50
Plethodon_teyahalee,0,1032,89
Plethodon_teyahalee,0,1050,127
Plethodon_teyahalee,0,1077,118
Plethodon_teyahalee,0,899,65
Plethodon_teyahalee,0,1024,109
Plethodon_teyahalee,0,1065,112
Plethodon_teyahalee,0,890,58
Plethodon_teyahalee,0,932,60
Plethodon_teyahalee,0,961,97
Plethodon_teyahalee,0,1055,110
Plethodon_teyahalee,0,959,83
Plethodon_teyahalee,0,1122,66
Plethodon_teyahalee,0,838,58
Plethodon_teyahalee,0,1555,194
Plethodon_teyahalee,0,882,73
Plethodon_teyahalee,0,1533,192
Plethodon_teyahalee,0,1137,69
Plethodon_teyahalee,0,830,42
Plethodon_teyahalee,0,944,98
Plethodon_teyahalee,0,1018,51
Plethodon_teyahalee,0,1007,50
Plethodon_teyahalee,0,839,58
Plethodon_teyahalee,0,1569,185
Plethodon_teyahalee,0,1064,47
Plethodon_teyahalee,0,1458,193
Plethodon_teyahalee,0,972,74
Plethodon_teyahalee,0,947,102
Plethodon_teyahalee,0,823,198
Plethodon_teyahalee,0,1038,84
Plethodon_teyahalee,0,908,68
Plethodon_teyahalee,0,1085,67
Plethodon_teyahalee,0,831,74
Plethodon_teyahalee,0,941,112
Plethodon_teyahalee,0,1015,110
Plethodon_teyahalee,0,975,102
Plethodon_teyahalee,0,1034,99
Plethodon_teyahalee,0,866,191
Plethodon_teyahalee,0,1005,45
Plethodon_teyahalee,0,1459,169
Plethodon_teyahalee,0,1543,191
Plethodon_teyahalee,0,1016,74
Plethodon_teyahalee,0,999,49
Plethodon_teyahalee,0,1014,101
Plethodon_teyahalee,0,1369,179
Plethodon_teyahalee,0,1377,190
Plethodon_teyahalee,0,1625,189
Plethodon_teyahalee,0,993,92
Plethodon_teyahalee,0,1123,46
Plethodon_teyahalee,0,936,103
Plethodon_teyahalee,0,945,101
Plethodon_teyahalee,0,821,58
Plethodon_teyahalee,0,870,60
Plethodon_teyahalee,0,946,98
Plethodon_teyahalee,0,1068,113
Plethodon_teyahalee,0,887,50
Plethodon_teyahalee,0,1139,43
Plethodon_teyahalee,0,1085,67
Plethodon_teyahalee,0,784,84
Plethodon_teyahalee,0,848,54
Plethodon_teyahalee,0,949,108
Plethodon_teyahalee,0,1389,173
Plethodon_teyahalee,0,1079,85
Plethodon_teyahalee,0,960,96
Plethodon_teyahalee,0,1010,115
Plethodon_teyahalee,0,986,104
Plethodon_teyahalee,0,1030,128
Plethodon_teyahalee,0,1001,92
Plethodon_teyahalee,0,1154,174
Plethodon_teyahalee,0,1027,102
Plethodon_teyahalee,0,1068,69
Plethodon_teyahalee,0,900,70
Plethodon_teyahalee,0,1040,127
Plethodon_teyahalee,0,1080,105
Plethodon_teyahalee,0,1235,179
Plethodon_teyahalee,0,1545,191
Plethodon_teyahalee,0,1053,106
Plethodon_teyahalee,0,1030,128
Plethodon_teyahalee,0,985,105
Plethodon_teyahalee,0,926,78
Plethodon_teyahalee,0,1056,133
Plethodon_teyahalee,0,1415,194
Plethodon_teyahalee,0,957,100
Plethodon_teyahalee,0,1460,187
Plethodon_teyahalee,0,811,81
Plethodon_teyahalee,0,872,59
Plethodon_teyahalee,0,1375,199
Plethodon_teyahalee,0,1014,88
Plethodon_teyahalee,0,1548,193
Plethodon_teyahalee,0,1441,169
Plethodon_teyahalee,0,1039,99
Plethodon_teyahalee,0,922,68
Plethodon_teyahalee,0,1190,66
Plethodon_teyahalee,0,967,57
Plethodon_teyahalee,0,1565,195
Plethodon_teyahalee,0,984,94
Plethodon_teyahalee,0,949,98
Plethodon_teyahalee,0,1090,68
Plethodon_teyahalee,0,993,37
Plethodon_teyahalee,0,1030,128
Plethodon_teyahalee,0,1034,118
Plethodon_teyahalee,0,1030,128
Plethodon_teyahalee,0,921,67
Plethodon_teyahalee,0,1053,118
Plethodon_teyahalee,0,1386,174
Plethodon_teyahalee,0,1024,130
Plethodon_teyahalee,0,897,83
Plethodon_teyahalee,0,949,114
Plethodon_teyahalee,0,798,79
Plethodon_teyahalee,0,1169,174
Plethodon_teyahalee,0,817,87
Plethodon_teyahalee,0,830,197
Plethodon_teyahalee,0,1134,194
Plethodon_teyahalee,0,1079,113
Plethodon_teyahalee,0,915,70
Plethodon_teyahalee,0,1475,194
Plethodon_teyahalee,0,1040,127
Plethodon_teyahalee,0,1546,190
Plethodon_teyahalee,0,1414,196
Plethodon_teyahalee,0,991,95
Plethodon_teyahalee,0,1077,115
Plethodon_teyahalee,0,1077,115
Plethodon_teyahalee,0,984,48
Plethodon_teyahalee,0,937,105
Plethodon_teyahalee,0,794,88
Plethodon_teyahalee,0,1352,198
Plethodon_teyahalee,0,1050,119
Plethodon_teyahalee,0,1389,169
Plethodon_teyahalee,0,1057,102
Plethodon_teyahalee,0,1030,128
Plethodon_teyahalee,0,938,96
Plethodon_teyahalee,0,1415,191
Plethodon_teyahalee,0,1468,193
Plethodon_teyahalee,0,1075,85
Plethodon_teyahalee,0,871,59
Plethodon_teyahalee,0,975,98
Plethodon_teyahalee,0,1013,107
Plethodon_teyahalee,0,1263,186
Plethodon_teyahalee,0,1010,106
Plethodon_teyahalee,0,1029,106
Plethodon_teyahalee,0,1030,128
Plethodon_teyahalee,0,1606,192
Plethodon_teyahalee,0,1012,125
Plethodon_teyahalee,0,1575,194
Plethodon_teyahalee,0,1006,125
Plethodon_teyahalee,0,1074,57
Plethodon_teyahalee,0,1012,122
Plethodon_teyahalee,0,1058,44
Plethodon_teyahalee,0,1493,195
Plethodon_teyahalee,0,983,94
Plethodon_teyahalee,0,1439,194
Plethodon_teyahalee,0,848,80
Plethodon_teyahalee,0,969,98
Plethodon_teyahalee,0,1060,91
Plethodon_teyahalee,0,1040,119
Plethodon_teyahalee,0,1367,169
Plethodon_teyahalee,0,1064,47
Plethodon_teyahalee,0,1023,56
Plethodon_teyahalee,0,974,63
Plethodon_teyahalee,0,973,107
Plethodon_teyahalee,0,938,108
Plethodon_teyahalee,0,990,123
Plethodon_teyahalee,0,1483,178
Plethodon_teyahalee,0,1317,204
Plethodon_teyahalee,0,869,85
Plethodon_teyahalee,0,1043,100
Plethodon_teyahalee,0,1061,130
Plethodon_teyahalee,0,981,75
Plethodon_teyahalee,0,1383,170
Plethodon_teyahalee,0,962,99
Plethodon_teyahalee,0,1234,179
Plethodon_teyahalee,0,872,87
Plethodon_teyahalee,0,990,78
Plethodon_teyahalee,0,1060,107
Plethodon_teyahalee,0,1007,95
Plethodon_teyahalee,0,996,127
Plethodon_teyahalee,0,1146,60
Plethodon_teyahalee,0,969,92
Plethodon_teyahalee,0,1347,176
Plethodon_teyahalee,0,1022,114
Plethodon_teyahalee,0,930,67
Plethodon_teyahalee,0,1427,169
Plethodon_teyahalee,0,1545,191
Plethodon_teyahalee,0,1267,183
Plethodon_teyahalee,0,1439,194
Plethodon_teyahalee,0,1030,128
Plethodon_teyahalee,0,1360,186
Plethodon_teyahalee,0,1138,193
Plethodon_teyahalee,0,1113,28
Plethodon_teyahalee,0,1444,171
Plethodon_teyahalee,0,707,182
Plethodon_teyahalee,0,937,95
Plethodon_teyahalee,0,1533,192
Plethodon_teyahalee,0,892,75
Plethodon_teyahalee,0,992,107
Plethodon_teyahalee,0,963,95
Plethodon_teyahalee,0,1379,173
Plethodon_teyahalee,0,1065,86
Plethodon_teyahalee,0,926,69
Plethodon_teyahalee,0,830,42
Plethodon_teyahalee,0,918,71
Plethodon_teyahalee,0,1098,54
Plethodon_teyahalee,0,868,43
Plethodon_teyahalee,0,1002,114
Plethodon_teyahalee,0,1030,128
Plethodon_teyahalee,0,1361,195
Plethodon_teyahalee,0,1623,188
Plethodon_teyahalee,0,1618,185
Plethodon_teyahalee,0,1040,117
Plethodon_teyahalee,0,1030,128
Plethodon_teyahalee,0,1571,192
Plethodon_teyahalee,0,1040,77
Plethodon_teyahalee,0,1050,80
Plethodon_teyahalee,0,1439,194
Plethodon_teyahalee,0,1040,65
Plethodon_teyahalee,0,823,198
Plethodon_teyahalee,0,956,94
Plethodon_teyahalee,0,1151,59
Plethodon_teyahalee,0,1231,64
Plethodon_teyahalee,0,859,190
Plethodon_teyahalee,0,994,97
Plethodon_teyahalee,0,1180,46
Plethodon_teyahalee,0,934,85
Plethodon_teyahalee,0,1267,182
Plethodon_teyahalee,0,1336,49
Plethodon_teyahalee,0,1492,194
Plethodon_teyahalee,0,1353,179
Plethodon_teyahalee,0,1506,193
Plethodon_teyahalee,0,1566,190
Plethodon_teyahalee,0,1077,115
Plethodon_teyahalee,0,1052,108
Plethodon_teyahalee,0,990,94
Plethodon_teyahalee,0,1048,69
Plethodon_teyahalee,0,1034,117
Plethodon_teyahalee,0,1471,193
Plethodon_teyahalee,0,1080,105
Plethodon_teyahalee,0,1006,125
Plethodon_teyahalee,0,1585,198
Plethodon_teyahalee,0,999,111
Plethodon_teyahalee,0,834,73
Plethodon_teyahalee,0,1616,191
Plethodon_teyahalee,0,1289,34
Plethodon_teyahalee,0,1074,72
Plethodon_teyahalee,0,1056,54
Plethodon_teyahalee,0,969,79
Plethodon_teyahalee,0,958,102
Plethodon_teyahalee,0,1299,59
Plethodon_teyahalee,0,813,200
Plethodon_teyahalee,0,1036,38
Plethodon_teyahalee,0,944,102
Plethodon_teyahalee,0,1077,115
Plethodon_teyahalee,0,994,101
Plethodon_teyahalee,0,1061,131
Plethodon_teyahalee,0,883,67
Plethodon_teyahalee,0,1033,102
Plethodon_teyahalee,0,895,95
Plethodon_teyahalee,0,830,52
Plethodon_teyahalee,0,1553,197
Plethodon_teyahalee,0,1431,169
Plethodon_teyahalee,0,907,79
Plethodon_teyahalee,0,1368,185
Plethodon_teyahalee,0,1187,173
Plethodon_teyahalee,0,1070,86
Plethodon_teyahalee,0,944,98
Plethodon_teyahalee,0,1033,82
Plethodon_teyahalee,0,1054,118
Plethodon_teyahalee,0,891,85
Plethodon_teyahalee,0,1097,35
Plethodon_teyahalee,0,1032,129
Plethodon_teyahalee,0,993,104
Plethodon_teyahalee,0,1482,187
Plethodon_teyahalee,0,1143,62
Plethodon_teyahalee,0,846,57
Plethodon_teyahalee,0,1383,170
Plethodon_teyahalee,0,1068,69
Plethodon_teyahalee,0,1074,129
Plethodon_teyahalee,0,1182,60
Plethodon_teyahalee,0,1007,109
Plethodon_teyahalee,0,1308,179
Plethodon_teyahalee,0,1003,109
Plethodon_teyahalee,0,936,103
Plethodon_teyahalee,0,1598,188
Plethodon_teyahalee,0,999,99
Plethodon_teyahalee,0,922,69
Plethodon_teyahalee,0,973,98
Plethodon_teyahalee,0,1014,130
Plethodon_teyahalee,0,939,106
Plethodon_teyahalee,0,1513,198
Plethodon_teyahalee,0,1030,128
Plethodon_teyahalee,0,1485,194
Plethodon_teyahalee,0,1521,182
Plethodon_teyahalee,0,1022,107
Plethodon_teyahalee,0,818,74
Plethodon_teyahalee,0,1026,89
Plethodon_teyahalee,0,1049,104
Plethodon_teyahalee,0,1004,107
Plethodon_teyahalee,0,959,101
Plethodon_teyahalee,0,872,59
Plethodon_teyahalee,0,1356,178
Plethodon_teyahalee,0,1363,197
Plethodon_teyahalee,0,1482,182
Plethodon_teyahalee,0,1453,193
Plethodon_teyahalee,0,975,94
Plethodon_teyahalee,0,962,99
Plethodon_teyahalee,0,1505,196
Plethodon_teyahalee,0,1365,180
Plethodon_teyahalee,0,872,59
Plethodon_teyahalee,0,1105,64
Plethodon_teyahalee,0,1011,132
Plethodon_teyahalee,0,936,74
Plethodon_teyahalee,0,1307,208
Plethodon_teyahalee,0,1011,112
Plethodon_teyahalee,0,1440,192
Plethodon_teyahalee,0,1542,194
Plethodon_teyahalee,0,1068,75
Plethodon_teyahalee,0,955,114
Plethodon_teyahalee,0,943,110
Plethodon_teyahalee,0,1126,67
Plethodon_teyahalee,0,1163,169
Plethodon_teyahalee,0,1003,96
Plethodon_teyahalee,0,1541,191
Plethodon_teyahalee,0,950,61
Plethodon_teyahalee,0,1024,130
Plethodon_teyahalee,0,1062,83
Plethodon_teyahalee,0,1436,169
Plethodon_teyahalee,0,1023,82
Plethodon_teyahalee,0,958,94
Plethodon_teyahalee,0,1581,188
Plethodon_teyahalee,0,1065,46
Plethodon_teyahalee,0,1029,107
Plethodon_teyahalee,0,897,83
Plethodon_teyahalee,0,1060,107
Plethodon_teyahalee,0,1366,184
Plethodon_teyahalee,0,1539,179
Plethodon_teyahalee,0,813,200
Plethodon_teyahalee,0,1019,126
Plethodon_teyahalee,0,842,43
Plethodon_teyahalee,0,1064,118
Plethodon_teyahalee,0,987,91
Plethodon_teyahalee,0,1540,195
Plethodon_teyahalee,0,952,96
Plethodon_teyahalee,0,1369,169
Plethodon_teyahalee,0,889,51
Plethodon_teyahalee,0,1105,66
Plethodon_teyahalee,0,1291,187
Plethodon_teyahalee,0,1569,185
Plethodon_teyahalee,0,833,77
Plethodon_teyahalee,0,1459,169
Plethodon_teyahalee,0,986,94
Plethodon_teyahalee,0,1016,113
Plethodon_teyahalee,0,920,38
Plethodon_teyahalee,0,1164,176
Plethodon_teyahalee,0,947,113
Plethodon_teyahalee,0,1159,58
Plethodon_teyahalee,0,1432,185
Plethodon_teyahalee,0,996,57
Plethodon_teyahalee,0,1027,127
Plethodon_teyahalee,0,1365,190
Plethodon_teyahalee,0,885,83
Plethodon_teyahalee,0,1167,175
Plethodon_teyahalee,0,996,74
Plethodon_teyahalee,0,918,72
Plethodon_teyahalee,0,1077,115
Plethodon_teyahalee,0,982,106
Plethodon_teyahalee,0,999,135
Plethodon_teyahalee,0,1198,56
Plethodon_teyahalee,0,1078,105
Plethodon_teyahalee,0,860,80
Plethodon_teyahalee,0,987,109
Plethodon_teyahalee,0,982,100
Plethodon_teyahalee,0,1130,68
Plethodon_teyahalee,0,1043,100
Plethodon_teyahalee,0,932,66
Plethodon_teyahalee,0,1273,202
Plethodon_teyahalee,0,1105,65
Plethodon_teyahalee,0,914,61
Plethodon_teyahalee,0,779,62
Plethodon_teyahalee,0,999,132
Plethodon_teyahalee,0,1035,129
Plethodon_teyahalee,0,1288,48
Plethodon_teyahalee,0,1007,83
Plethodon_teyahalee,0,1310,179
Plethodon_teyahalee,0,1352,189
Plethodon_teyahalee,0,1352,189
Plethodon_teyahalee,0,1180,191
Plethodon_teyahalee,0,863,196
Plethodon_teyahalee,0,1316,179
Plethodon_teyahalee,0,1040,100
Plethodon_teyahalee,0,1314,180
Plethodon_teyahalee,0,948,75
Plethodon_teyahalee,0,936,103
Plethodon_teyahalee,0,1558,192
Plethodon_teyahalee,0,860,80
Plethodon_teyahalee,0,990,111
Plethodon_teyahalee,0,836,190
Plethodon_teyahalee,0,1010,58
Plethodon_teyahalee,0,992,107
Plethodon_teyahalee,0,1059,83
Plethodon_teyahalee,0,1391,174
Plethodon_teyahalee,0,879,79
Plethodon_teyahalee,0,961,97
Plethodon_teyahalee,0,1389,171
Plethodon_teyahalee,0,993,42
Plethodon_teyahalee,0,1046,92
Plethodon_teyahalee,0,1035,129
Plethodon_teyahalee,0,1630,188
Plethodon_teyahalee,0,1201,61
Plethodon_teyahalee,0,1007,84
Plethodon_teyahalee,0,1495,195
Plethodon_teyahalee,0,970,10
Plethodon_teyahalee,0,1026,101
Plethodon_teyahalee,0,1072,177
Plethodon_teyahalee,0,916,106
Plethodon_teyahalee,0,998,90
Plethodon_teyahalee,0,1023,109
Plethodon_teyahalee,0,832,192
Plethodon_teyahalee,0,1627,186
Plethodon_teyahalee,0,1451,195
Plethodon_teyahalee,0,1195,41
Plethodon_teyahalee,0,989,124
Plethodon_teyahalee,0,856,73
Plethodon_teyahalee,0,1033,125
Plethodon_teyahalee,0,1017,56
Plethodon_teyahalee,0,1255,43
Plethodon_teyahalee,0,899,74
Plethodon_teyahalee,0,1000,110
Plethodon_teyahalee,0,860,59
Plethodon_teyahalee,0,978,98
Plethodon_teyahalee,0,1399,172
Plethodon_teyahalee,0,788,84
Plethodon_teyahalee,0,1021,127
Plethodon_teyahalee,0,1066,132
Plethodon_teyahalee,0,992,117
Plethodon_teyahalee,0,922,69
